rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
303,Lou WilliamsPHI,2006-2007,SG,61,11.3,4.3,1.5,3.5,44.1,0.2,0.6,32.4,1,1.5,69.6,1.1,1.8,0.4,0,0.8,0,0,14.64
304,Jeff FosterIND,2006-2007,PF,75,23.2,4.3,1.6,3.5,46.9,0,0,0,1,1.6,63.9,8.1,0.8,0.8,0.5,0.9,1,0,13.07
305,Sasha VujacicLAL,2006-2007,SG,73,12.8,4.3,1.4,3.7,39.2,0.8,2.2,37.3,0.6,0.7,87.8,1.5,0.9,0.6,0,0.4,0,0,11.67
306,Robert HiteMIA,2006-2007,SG,12,11.3,4.3,1.6,5,31.7,0.4,1.9,21.7,0.7,1,66.7,1.3,0.7,0.3,0.2,0.5,0,0,7.48
307,Leon PoweBOS,2006-2007,PF,63,11.4,4.2,1.3,2.8,44.6,0,0,0,1.7,2.3,73.6,3.4,0.2,0.2,0.3,0.7,1,0,14.53
308,Linton JohnsonNO,2006-2007,PF,54,13.3,4.2,1.7,3.5,48.9,0.2,0.6,33.3,0.6,0.7,81.1,3,0.3,0.6,0.3,0.5,0,0,14.03
309,Eric SnowCLE,2006-2007,PG,82,23.5,4.2,1.6,4,41.7,0,0,0,0.9,1.4,63.7,2.3,4,0.7,0.2,1.4,1,0,8.67
310,Josh BooneNJ,2006-2007,C,61,11,4.2,1.6,2.8,57.9,0,0,0,0.9,1.7,54.4,2.9,0.2,0.2,0.3,0.5,1,0,14.62
311,Lynn GreerMIL,2006-2007,PG,41,10.5,4.1,1.5,3.4,43.3,0.4,1.3,34.6,0.7,0.8,84.4,0.7,1.3,0.4,0,0.4,0,0,14.09
312,Clifford RobinsonNJ,2006-2007,PF,50,19.1,4.1,1.6,4.4,37.2,0.5,1.3,37.9,0.3,0.7,44.4,2.4,1,0.2,0.5,0.6,0,0,5.96
313,Jared JeffriesNY,2006-2007,PF,55,23.8,4.1,1.7,3.7,46.1,0,0.4,10,0.6,1.2,45.6,4.3,1.2,0.8,0.5,1.1,0,0,8.65
314,Malik AllenCHI,2006-2007,PF,60,10.6,4,1.8,4.3,41.5,0,0,0,0.5,0.6,82.4,2,0.3,0.3,0.3,0.4,0,0,10.46
315,Greg BucknerDAL,2006-2007,SG,76,18.1,4,1.6,3.9,41.1,0.4,1.4,31.1,0.4,0.4,79.4,2.1,0.9,0.6,0.1,0.5,0,0,7.77
316,Brian ScalabrineBOS,2006-2007,PF,54,19,4,1.4,3.5,40.3,0.8,2,40,0.3,0.4,78.3,1.9,1.1,0.4,0.3,0.8,0,0,6.62
316,Dajuan WagnerGS,2006-2007,SG,1,7,4,1,1,100,1,1,100,1,2,50,0,1,0,0,1,0,0,17.27
318,Robert HorrySA,2006-2007,PF,68,16.5,3.9,1.3,3.7,35.9,0.7,2.2,33.6,0.6,0.9,59.4,3.4,1.1,0.7,0.6,0.6,0,0,11.95
319,Shawne WilliamsIND,2006-2007,SF,46,12.1,3.9,1.6,3.5,46.9,0.4,1.1,36.5,0.2,0.4,55,1.8,0.5,0.1,0.2,0.5,0,0,9.75
320,Kris HumphriesTOR,2006-2007,PF,60,11.2,3.8,1.5,3.1,47,0,0,0,0.9,1.3,67.1,3.1,0.3,0.2,0.4,0.5,0,0,13.66
321,Travis DienerORL,2006-2007,PG,26,11.1,3.8,1.3,3.1,42.5,0.7,1.9,36,0.5,0.6,80,0.7,1.3,0.2,0,0.5,0,0,11.73
322,Kevin OlliePHI,2006-2007,PG,53,17.3,3.8,1.5,3.5,43.3,0,0,0,0.7,0.8,82.2,1.4,2.5,0.4,0,0.9,0,0,8.44
323,Jackie ButlerSA,2006-2007,C,11,9.4,3.7,1.5,3.2,45.7,0,0,0,0.8,0.9,90,2,0.5,0.2,0,0.9,1,0,9.65
324,Jalen RosePHX,2006-2007,SG,29,8.5,3.7,1.3,3,44.2,0.7,1.6,44.7,0.4,0.4,91.7,0.8,0.6,0.2,0.1,0.3,0,0,13.38
325,Austin CroshereDAL,2006-2007,PF,61,11.9,3.7,1.3,3.6,35.1,0.4,1.5,28.6,0.7,0.9,86.5,3,0.7,0.2,0.1,0.5,0,0,10.91
326,Raef LaFrentzPOR,2006-2007,C,27,13,3.7,1.4,3.8,38.2,0.1,0.9,8.7,0.7,1,76.9,2.6,0.3,0.3,0.4,0.5,0,0,8.66
327,Luke JacksonLAC/TOR,2006-2007,SF,13,10.6,3.7,1.5,3.3,44.2,0.4,1.3,29.4,0.4,0.7,55.6,0.8,1,0.4,0.1,0.5,0,0,10.3
328,Sergio RodriguezPOR,2006-2007,PG,67,12.9,3.7,1.5,3.6,42.3,0.4,1.3,28.2,0.3,0.4,80.8,1.4,3.3,0.5,0,1.1,1,0,14.17
329,Andray BlatcheWSH,2006-2007,C,56,12.2,3.7,1.5,3.5,43.7,0.1,0.5,14.8,0.5,0.9,61.2,3.4,0.7,0.3,0.6,0.9,1,0,12.11
330,Mike WilksSEA,2006-2007,PG,47,11.4,3.6,1.4,3,46.8,0.1,0.3,33.3,0.7,0.9,78.6,1.1,1.7,0.3,0.1,0.7,1,0,12.67
331,Thabo SefoloshaCHI,2006-2007,F,71,12.2,3.6,1.5,3.6,42.6,0.2,0.6,35.7,0.3,0.6,51.1,2.2,0.8,0.5,0.2,0.8,1,0,8.52
332,Michael DoleacMIA,2006-2007,C,56,12.5,3.6,1.5,3.1,46.9,0,0,0,0.6,0.7,87.8,2.8,0.4,0.3,0.3,0.5,1,0,11.03
333,Bracey WrightMIN,2006-2007,SG,19,10,3.5,1.3,3.2,40,0.3,1.1,30,0.7,0.9,72.2,1.1,0.8,0.5,0.1,0.3,0,0,13.7
334,DerMarr JohnsonDEN,2006-2007,SF,39,10.7,3.5,1.3,3.9,32.5,0.5,2.3,21.6,0.4,0.5,76.2,1.5,0.4,0.4,0.3,0.7,0,0,6.15
335,Chris QuinnMIA,2006-2007,PG,42,9.7,3.4,1.1,3.1,36.6,0.5,1.4,35.1,0.6,0.9,67.6,0.7,1.5,0.4,0,0.5,0,0,12.28
336,Dan DickauPOR,2006-2007,PG,50,8.9,3.3,1.1,3,35.8,0.3,1.2,26.2,0.8,1.1,79.2,0.9,1.4,0.3,0,0.5,0,0,12.16
337,Ronnie PriceSAC,2006-2007,PG,58,9.7,3.3,1.2,3,39,0.4,1.1,32.3,0.6,0.9,67.3,1.2,0.8,0.5,0.1,0.6,0,0,10.45
338,John Lucas IIIHOU,2006-2007,PG,47,8.1,3.3,1.3,3.3,39.7,0.3,1.3,25.4,0.3,0.4,78.9,0.8,0.7,0.4,0,0.3,0,0,11.77
339,Solomon JonesATL,2006-2007,PF,58,11.5,3.3,1.1,2.2,50.8,0,0,0,1,1.3,78.7,2.3,0.2,0.2,0.7,0.4,1,0,12.22
340,Stephen GrahamPOR,2006-2007,SF,14,11.8,3.2,1.2,2.9,42.5,0.2,0.8,27.3,0.6,0.6,88.9,1.5,0.4,0.3,0.1,0.9,0,0,5.36
341,Michael SweetneyCHI,2006-2007,PF,48,8,3.2,1.2,2.8,43.3,0,0,0,0.8,1.4,56.1,2.5,0.6,0.2,0.2,0.9,1,0,10.98
342,Shannon BrownCLE,2006-2007,PG,23,8.8,3.2,1.2,3.2,37.8,0.3,1.1,28,0.4,0.6,71.4,0.9,0.4,0.3,0.1,0.6,0,0,7.62
343,Hilton ArmstrongNO,2006-2007,PF,56,11.3,3.1,1.2,2.2,54.4,0,0,0,0.7,1.2,59.7,2.7,0.2,0.2,0.5,0.6,0,0,12.15
344,Josh PowellIND/GS,2006-2007,PF,37,9.5,3.1,1.2,2.5,46.2,0,0,0,0.8,1.1,71.4,2.4,0.6,0.1,0.3,0.8,0,0,9.55
345,Shammond WilliamsLAL,2006-2007,PG,30,11.5,3.1,1.2,2.9,40.7,0.7,1.7,40,0.1,0.2,66.7,1.3,1,0.4,0,0.4,0,0,10.84
346,Alan HendersonUTAH/PHI,2006-2007,PF,38,11,3.1,1.1,1.8,64.2,0,0,0,0.9,1.2,70.2,2.8,0.3,0.2,0.3,0.3,0,0,15.73
347,Dikembe MutomboHOU,2006-2007,C,75,17.2,3.1,1.1,2,55.6,0,0,0,0.8,1.2,69,6.5,0.2,0.3,1,0.5,3,0,14.37
347,Ira NewbleCLE,2006-2007,SF,15,8.6,3.1,1.1,2.5,43.2,0.5,1,53.3,0.4,0.7,60,2,0.1,0.4,0,0.2,0,0,14.84
349,Darrick MartinTOR,2006-2007,PG,31,7.1,3,1.1,3,35.1,0.4,1.2,35.1,0.5,0.7,71.4,0.4,1.4,0.1,0,0.4,0,0,11.58
350,Anthony CarterDEN,2006-2007,PG,2,18.5,3,1.5,4,37.5,0,1,0,0,0,0,1.5,5.5,0,0.5,3,0,0,3.36
350,Slava MedvedenkoATL,2006-2007,PF,14,5.8,3,0.9,2.1,41.4,0.1,0.1,50,1.2,1.4,85,1,0.1,0,0.1,0.4,0,0,13.55
350,Jacque VaughnSA,2006-2007,PG,64,11.9,3,1.1,2.6,42.5,0,0,50,0.8,1,75.4,1.1,2,0.4,0,0.6,0,0,11
353,Melvin ElySA/CHA,2006-2007,C,30,10.3,3,1,2.7,36.3,0,0,0,1,1.6,66,1.8,0.6,0.2,0.3,0.9,0,0,5.2
354,Royal IveyATL,2006-2007,PG,53,10.2,3,1.2,2.7,44.8,0.1,0.3,31.3,0.5,0.7,68.6,1,0.8,0.5,0.1,0.6,0,0,9.59
355,David HarrisonIND,2006-2007,C,24,7.9,3,1.3,2.4,51.7,0,0,0,0.5,0.9,50,1.8,0.3,0.2,0.5,1.1,0,0,7.01
356,Malik RoseNY,2006-2007,PF,65,12.5,3,1.1,2.9,39.8,0,0.1,25,0.6,0.8,80.8,2.7,1,0.4,0.1,1,1,0,7.77
357,Maceo BastonIND,2006-2007,SF,47,8.6,2.9,1,1.6,64.5,0.1,0.1,42.9,0.8,1,78.7,1.6,0.3,0.3,0.4,0.7,0,0,13.7
358,Daniel EwingLAC,2006-2007,PG,61,11.7,2.9,1.1,2.6,40.4,0.2,0.7,31.8,0.6,0.7,77.8,1.2,1.5,0.5,0.1,0.8,0,0,9.29
359,Cedric SimmonsNO,2006-2007,SF,43,12.4,2.9,1.3,3.1,41.7,0,0,0,0.4,0.8,48.5,2.5,0.3,0.2,0.5,0.5,0,0,8.02
360,Wayne SimienMIA,2006-2007,PF,8,11.6,2.9,1.1,2.9,39.1,0,0,0,0.6,0.9,71.4,1.4,0.5,0.3,0,0.4,0,0,6.28
361,Danny FortsonSEA,2006-2007,C,14,11.3,2.9,1.1,2.1,50,0,0.1,0,0.7,0.9,76.9,3.1,0.1,0.1,0,1.1,0,0,4.35
362,Hassan AdamsNJ,2006-2007,SF,61,8.1,2.9,1.2,2.2,55.6,0,0,0,0.4,0.6,66.7,1.3,0.2,0.3,0.1,0.4,0,0,12.77
363,Dijon ThompsonATL,2006-2007,SF,6,8.3,2.8,1,2.5,40,0,0.3,0,0.8,1,83.3,1.3,0.3,0,0,0.2,0,0,11.59
363,Quincy DoubySAC,2006-2007,SG,42,8.5,2.8,1.1,3,38.1,0.3,1.2,24,0.3,0.4,73.3,0.9,0.4,0.4,0.1,0.4,0,0,8.98
365,Vasileios SpanoulisHOU,2006-2007,PG,31,8.8,2.7,0.7,2.3,31.9,0.2,0.9,17.2,1.1,1.4,81,0.7,0.9,0.2,0,0.9,0,0,5.47
366,CJ MilesUTAH,2006-2007,G,37,10.1,2.7,1.1,3.1,34.5,0.2,0.9,21.9,0.4,0.6,60.9,0.9,0.7,0.3,0.1,0.8,0,0,2.75
367,David NoelMIL,2006-2007,SF,68,11.6,2.7,1,2.6,36.7,0.3,0.8,32.1,0.5,0.6,86,1.8,1,0.4,0.1,0.6,0,0,8.96
368,Donell TaylorWSH,2006-2007,PG,47,7.9,2.7,1.2,3,40,0.1,0.4,17.6,0.2,0.4,52.4,1.1,1,0.4,0.1,0.5,0,0,10.31
369,Roger Mason Jr.WSH,2006-2007,SG,62,7.9,2.7,1,2.9,33,0.5,1.6,32.4,0.2,0.3,87.5,0.7,0.6,0.2,0.1,0.3,0,0,7.18
370,Pat BurkePHX,2006-2007,C,23,7.1,2.6,1,2.8,35.4,0.3,1,27.3,0.3,0.6,61.5,2,0.2,0.1,0.1,0.3,0,0,9.38
371,Justin ReedMIN,2006-2007,SF,41,7.8,2.6,1,2.6,37.4,0,0,0,0.6,0.7,86.7,1.1,0.4,0.1,0.1,0.5,0,0,6.34
372,Lorenzen WrightATL,2006-2007,PF,67,15.4,2.6,1.2,2.7,44.8,0,0,0,0.1,0.5,28.1,3.2,0.6,0.4,0.4,0.6,0,0,6.65
373,Othella HarringtonCHA,2006-2007,PF,26,8.5,2.6,1,2.2,44.6,0,0,0,0.7,0.8,77.3,1.5,0.2,0,0,0.6,0,0,4.95
374,Eric WilliamsSA/CHA,2006-2007,PF,21,5.8,2.6,0.9,2.2,40.4,0.4,0.9,42.1,0.4,0.7,57.1,0.8,0.3,0.1,0,0.3,0,0,11.49
374,Rafael AraujoUTAH,2006-2007,C,28,8.9,2.6,1,2.3,41.5,0,0,0,0.6,1,62.1,2.4,0.4,0.2,0.1,0.6,0,0,8.27
376,Adrian GriffinCHI,2006-2007,SG,54,10.8,2.5,1.1,2.4,47.3,0,0.1,0,0.3,0.4,78.9,2,1.1,0.6,0.1,0.7,0,0,10.71
377,Theo RatliffBOS,2006-2007,C,2,22,2.5,0.5,1.5,33.3,0,0,0,1.5,2,75,3.5,0,0.5,1.5,0.5,0,0,6.91
377,Bobby JonesPHI,2006-2007,SF,44,7.6,2.5,1,2.1,46.2,0,0.2,11.1,0.5,0.9,56.1,1.3,0.4,0.3,0,0.4,0,0,9.37
379,Jarron CollinsUTAH,2006-2007,C,82,11.1,2.5,0.9,2.1,44.1,0,0,0,0.7,1,65.1,2.1,0.7,0.2,0.1,0.5,0,0,8.01
380,Rawle MarshallIND,2006-2007,SF,40,9,2.5,0.8,2.2,36,0.1,0.5,22.2,0.8,1.1,68.9,0.7,0.3,0.3,0.1,0.5,0,0,6.73
381,Eric PiatkowskiPHX,2006-2007,SG,11,6.6,2.5,0.8,2.3,36,0.6,1.6,38.9,0.2,0.2,100,0.8,0.4,0,0.1,0.5,0,0,7.96
382,Andre BrownSEA,2006-2007,PF,38,7.1,2.4,1.1,1.9,56.8,0,0,0,0.2,0.4,60,1.9,0.1,0.2,0.1,0.8,0,0,11.08
383,Pops Mensah-BonsuDAL,2006-2007,PF,12,5.9,2.4,0.9,1.4,64.7,0,0,0,0.6,1.5,38.9,1.8,0,0.1,0,0.8,0,0,11.53
384,Kevin WillisDAL,2006-2007,C,5,8.6,2.4,1,2.6,38.5,0,0,0,0.4,0.4,100,1.6,0.2,0.4,0.2,0.4,0,0,6.49
385,Ryan HollinsCHA,2006-2007,C,27,6.9,2.4,0.7,1.3,55.6,0,0,0,0.9,1.5,60,1.1,0,0.1,0.3,0.6,0,0,8.44
386,J.J. BareaDAL,2006-2007,G,33,5.8,2.4,0.8,2.4,35.9,0.2,0.6,28.6,0.5,0.7,66.7,0.8,0.7,0,0,0.4,1,0,9.58
387,DeSagana DiopDAL,2006-2007,C,81,18.3,2.3,0.9,1.9,47,0,0,0,0.6,1.1,55.8,5.4,0.4,0.5,1.4,0.8,1,0,10.62
388,Jake TsakalidisMEM/HOU,2006-2007,C,36,10.8,2.3,0.8,2,40.3,0,0,0,0.7,1.1,66.7,2.9,0.1,0.2,0.3,0.7,0,0,8.31
389,Earl BarronMIA,2006-2007,C,28,7.3,2.3,0.9,3,28.9,0,0,0,0.6,0.6,94.4,1.5,0.2,0.2,0.1,0.4,0,0,6.68
390,Adonal FoyleGS,2006-2007,C,48,9.9,2.2,1,1.8,56.5,0,0,0,0.2,0.5,44,2.6,0.4,0.2,1,0.5,0,0,13.58
391,Jumaine JonesPHX,2006-2007,SF,18,7.7,2.2,0.8,2.8,27.5,0.6,1.8,31.3,0.1,0.1,100,1.3,0.1,0.3,0.1,0.4,0,0,3.22
392,Victor KhryapaCHI,2006-2007,PF,33,7,2.2,0.8,2.1,38.6,0,0.2,0,0.6,0.8,73.1,1.7,0.6,0.3,0,0.5,0,0,9.44
393,Aaron McKieLAL,2006-2007,SG,10,13.1,2.2,1.1,1.7,64.7,0,0,0,0,0,0,1.8,1.3,0.4,0,0.8,0,0,7.52
394,Maurice AgerDAL,2006-2007,SF,32,6.7,2.2,0.7,2.2,31.4,0.2,0.5,33.3,0.6,1,60.6,0.7,0.2,0.1,0.1,0.5,0,0,2.9
395,Pat GarrityORL,2006-2007,PF,33,8.4,2.2,0.7,2.1,31.4,0.3,1,34.4,0.5,0.5,88.9,1.3,0.4,0.2,0,0.4,0,0,6.38
396,Jason CollinsNJ,2006-2007,C,80,23.1,2.1,0.7,1.9,36.4,0,0,0,0.7,1.6,46.5,4,0.6,0.5,0.5,0.9,0,0,3.02
397,Matt FreijeATL,2006-2007,SF,19,7.7,2.1,0.8,2.8,29.6,0.2,1.2,13.6,0.3,0.3,83.3,1.3,0.4,0.2,0.1,0.2,0,0,6.12
398,David WesleyCLE,2006-2007,SG,35,10.1,2.1,0.6,2.1,29.3,0.3,1.1,23.7,0.6,0.8,71.4,1,1.1,0.3,0.1,0.5,0,0,6.58
399,Sean MarksPHX,2006-2007,PF,3,5.7,2,0.7,2,33.3,0,0.3,0,0.7,0.7,100,1,0,0,0.3,0,0,0,6.76
399,Maurice TaylorSAC,2006-2007,PF,12,8.6,2,0.7,2.3,28.6,0,0,0,0.7,1.1,61.5,2.3,0.4,0.3,0.1,0.5,0,0,6.33
399,Aaron WilliamsLAC,2006-2007,C,38,9.8,2,0.8,1.4,54.7,0,0,0,0.5,0.6,81.8,2.2,0.2,0.2,0.4,0.5,0,0,9.3
399,Brandon BassNO,2006-2007,PF,21,7.7,2,0.7,2.1,34.1,0,0,0,0.6,0.8,75,2,0.1,0.1,0.1,0.5,0,0,7.29
403,Bo OutlawORL,2006-2007,PF,41,11.2,2,0.8,1.2,66.7,0,0,0,0.3,0.5,59.1,2.6,0.4,0.4,0.1,0.5,0,0,11.49
404,Bernard RobinsonNJ/CHA,2006-2007,SG,31,9,2,0.6,2,30.6,0,0.1,0,0.7,0.9,85.2,1.5,0.6,0.5,0.1,0.5,0,0,7.59
405,Joel PrzybillaPOR,2006-2007,C,43,16.3,2,0.9,1.8,47.4,0,0,0,0.2,0.6,37,3.9,0.3,0.2,1.6,0.9,0,0,7.43
406,Patrick O'BryantGS,2006-2007,C,16,7.4,1.9,0.6,2,31.3,0,0,0,0.7,1.1,64.7,1.3,0.6,0.4,0.5,0.5,0,0,7.32
407,Dee BrownUTAH,2006-2007,PG,49,9.2,1.9,0.7,2,32.7,0.1,0.6,21.4,0.5,0.8,64.9,0.8,1.7,0.4,0.1,0.6,0,0,8.61
408,Uros SlokarTOR,2006-2007,PF,20,3.6,1.9,0.7,1.3,53.8,0.1,0.1,50,0.5,0.7,69.2,0.7,0.1,0.1,0.1,0.5,0,0,13.53
409,Mouhamed SeneSEA,2006-2007,C,28,6,1.9,0.6,1.8,36.7,0,0,0,0.6,1,58.6,1.6,0,0.1,0.4,0.4,0,0,8.47
410,Doug ChristieLAC,2006-2007,SG,7,11.7,1.9,0.7,2.4,29.4,0.1,0.9,16.7,0.3,0.4,66.7,1.6,1.1,0.4,0.1,0.7,0,0,4.11
411,Jerome JamesNY,2006-2007,C,41,6.7,1.9,0.8,1.9,41.8,0,0,0,0.2,0.4,55.6,1.6,0.1,0.1,0.4,0.6,0,0,5.16
412,Dale DavisDET,2006-2007,PF,46,10.1,1.8,0.7,1.6,44.6,0,0,0,0.4,0.6,65.4,3,0.3,0.2,0.7,0.3,1,0,13.28
413,Will BlalockDET,2006-2007,SG,14,11.9,1.8,0.6,2.1,30,0.1,0.4,20,0.4,0.4,100,1.1,1.2,0.4,0,0.9,0,0,4.51
414,P.J. TuckerTOR,2006-2007,PF,17,4.9,1.8,0.6,1.3,50,0,0,0,0.5,0.8,57.1,1.4,0.2,0.1,0,0.4,0,0,12.37
415,Luke SchenscherPOR,2006-2007,C,11,10.7,1.7,0.6,2.1,30.4,0,0,0,0.5,0.6,71.4,2.3,0.1,0.2,0.4,0.4,0,0,3.89
416,Damir MarkotaMIL,2006-2007,PF,30,5.7,1.7,0.6,1.7,36.5,0.2,0.5,37.5,0.2,0.4,63.6,1,0.2,0.1,0,0.5,0,0,5
417,Marquinhos VieiraNO,2006-2007,F,13,7.9,1.7,0.5,1.2,46.7,0.2,0.5,42.9,0.4,0.5,71.4,0.8,0.4,0.2,0.1,0.5,0,0,6.92
418,Michael OlowokandiBOS,2006-2007,C,24,9.8,1.7,0.8,1.9,41.3,0,0,0,0.1,0.1,66.7,2,0.2,0.3,0.5,0.7,0,0,4.48
418,Julius HodgeMIL/DEN,2006-2007,SG,9,7.2,1.7,0.7,1.3,50,0,0,0,0.3,0.4,75,0.9,1.3,0.4,0,0.3,0,0,14.52
420,Paul DavisLAC,2006-2007,C,31,5.8,1.6,0.7,1.7,42.3,0,0,0,0.2,0.3,70,1.4,0.2,0.2,0.2,0.3,0,0,11.25
421,Desmon FarmerSEA,2006-2007,SG,8,4,1.6,0.6,1.9,33.3,0.3,1,25,0.1,0.1,100,0.1,1.1,0.1,0,0.1,0,0,15.49
422,James SingletonLAC,2006-2007,F,53,7.1,1.6,0.6,1.5,36.6,0.1,0.3,21.4,0.4,0.5,75.9,2,0.3,0.3,0.3,0.3,0,0,11.64
423,Calvin BoothWSH,2006-2007,C,44,8.6,1.6,0.7,1.5,47,0,0,50,0.1,0.2,60,1.8,0.4,0.1,0.7,0.2,1,0,9.56
424,Esteban BatistaATL,2006-2007,PF,13,6.2,1.5,0.6,1.2,50,0,0,0,0.3,0.5,57.1,2.3,0.3,0.2,0,0.3,0,0,12.54
425,Orien GreeneIND,2006-2007,PG,41,6.2,1.5,0.6,1.5,37.1,0,0.3,18.2,0.4,0.6,60,1.1,0.5,0.4,0.1,0.7,0,0,6.4
426,Scott PadgettMEM/HOU,2006-2007,PF,31,7.5,1.5,0.5,1.8,28.6,0.3,1.1,24.2,0.2,0.4,46.2,1.7,0.3,0.2,0.1,0.3,0,0,4.88
427,Steve NovakHOU,2006-2007,SF,35,5.5,1.5,0.5,1.4,36,0.4,1.1,33.3,0.1,0.1,100,0.7,0.2,0.1,0,0.1,0,0,7.66
428,Lou AmundsonUTAH/PHI,2006-2007,PF,11,8.1,1.5,0.5,1.4,40,0,0,0,0.4,0.9,40,2.5,0.1,0.1,0.7,0.5,0,0,9.42
429,Pape SowTOR,2006-2007,PF,7,4.9,1.4,0.4,1.3,33.3,0,0,0,0.6,0.9,66.7,1.6,0.3,0.1,0.1,0.1,0,0,15.58
430,Eddie GriffinMIN,2006-2007,PF,13,7.1,1.4,0.5,2.1,25.9,0,0.1,0,0.3,0.4,80,1.9,0.3,0,0.5,0.5,0,0,5.24
431,Ivan McFarlinPHI,2006-2007,PF,11,3.7,1.4,0.5,1.2,38.5,0,0.1,0,0.5,0.6,71.4,1,0.1,0,0,0.1,0,0,12.24
432,Andre BarrettCHI,2006-2007,SG,6,4.8,1.3,0.7,1.3,50,0,0,0,0,0,0,0.8,1.2,0,0,0.7,0,0,8.26
432,Jeremy RichardsonPOR/ATL,2006-2007,SG,6,3.3,1.3,0.5,1,50,0.3,0.5,66.7,0,0,0,0.3,0,0.2,0,0.2,0,0,12.59
434,Ronald DupreeDET,2006-2007,SF,19,4.9,1.3,0.6,1.6,35.5,0,0,0,0.2,0.5,33.3,0.9,0.3,0.3,0.1,0.2,0,0,7.17
435,Andreas GlyniadakisSEA,2006-2007,C,13,6.2,1.3,0.6,1.3,47.1,0,0,0,0.1,0.2,50,0.6,0.1,0,0,0.7,0,0,-3.3
436,Kelvin CatoNY,2006-2007,C,18,5.3,1.2,0.4,1.2,31.8,0,0,0,0.4,0.7,66.7,1.7,0,0.2,0.6,0.3,0,0,12.16
436,Jared ReinerMIL,2006-2007,C,27,9,1.2,0.6,1.6,34.9,0,0,0,0.1,0.4,30,2.6,0.5,0.2,0.2,0.5,0,0,4.63
438,Yaroslav KorolevLAC,2006-2007,SF,10,4.1,1.2,0.4,1.6,25,0.1,0.5,20,0.3,0.6,50,0.3,0.4,0.3,0,0.1,0,0,7.81
439,Cedric BozemanATL,2006-2007,SG,23,8.7,1.1,0.5,1.7,28.2,0.1,0.6,15.4,0.1,0.3,33.3,1,0.4,0.2,0.1,0.4,0,0,-0.09
440,Jamal SampsonDEN,2006-2007,C,22,5.7,1.1,0.4,0.6,64.3,0,0,0,0.3,0.6,42.9,2.2,0.2,0.1,0.3,0.5,0,0,11.47
441,Mark MadsenMIN,2006-2007,PF,56,8.4,1.1,0.4,0.8,53.5,0,0,0,0.3,0.5,51.7,1.6,0.2,0.2,0.2,0.4,0,0,4.55
442,Scot PollardCLE,2006-2007,C,24,4.5,1,0.5,1.1,42.3,0,0,0,0.1,0.2,50,1.3,0.1,0.2,0,0.2,0,0,8.52
442,Alvin WilliamsLAC,2006-2007,PG,2,5,1,0,1,0,0,0.5,0,1,2,50,0.5,1.5,1,0,1.5,0,0,6.63
442,James LangWSH,2006-2007,C,11,5,1,0.4,0.8,44.4,0,0,0,0.3,0.5,60,1,0.2,0,0.3,0.2,0,0,6.65
442,James AugustineORL,2006-2007,PF,2,3.5,1,0.5,1.5,33.3,0,0,0,0,0,0,1.5,1,0,0,0,0,0,14.54
442,Mike HallWSH,2006-2007,F,2,6.5,1,0.5,2,25,0,0,0,0,0,0,1,0.5,0,0,0,0,0,3.08
447,Didier Ilunga-MbengaDAL,2006-2007,C,21,3.8,0.8,0.2,0.8,31.3,0,0,0,0.3,0.4,87.5,0.5,0.3,0.1,0.2,0.2,0,0,7.02
448,Randolph MorrisNY,2006-2007,C,5,8.8,0.8,0.2,1.2,16.7,0,0,0,0.4,1.2,33.3,1.8,0.2,0.4,0.2,0.4,0,0,1.54
449,Dwayne Jones IICLE,2006-2007,PF,4,4.5,0.8,0,0.3,0,0,0,0,0.8,1.5,50,1.5,0,0,0,0.5,0,0,-0.5
450,Roger PowellUTAH,2006-2007,SF,3,4.3,0.7,0,1,0,0,0.3,0,0.7,0.7,100,1,0,0,0,1,0,0,-8.32
451,Steven SmithPHI,2006-2007,SF,8,3.5,0.6,0.3,1,25,0,0,0,0.1,0.3,50,0.8,0,0.1,0,0.3,0,0,-1.83
452,Michael RuffinWSH,2006-2007,PF,30,9,0.6,0.2,0.6,27.8,0,0,0,0.2,0.6,36.8,2.1,0.2,0.2,0.3,0.4,0,0,4.47
