rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
456,Tornike ShengeliaCHI/BKN,2013-2014,SF,26,6,1.1,0.5,1.1,46.4,0,0.2,0,0.1,0.3,37.5,0.6,0.5,0.1,0,0.5,0,0,3.94
457,Nemanja NedovicGS,2013-2014,PG,24,5.9,1.1,0.3,1.6,20.5,0.1,0.8,16.7,0.3,0.3,87.5,0.6,0.5,0,0,0.5,0,0,-1.73
458,Tony MitchellDET,2013-2014,PF,21,3.8,1,0.2,0.6,41.7,0,0,100,0.5,0.9,57.9,1.2,0.1,0.3,0.1,0.2,0,0,18.14
459,Mike JamesCHI,2013-2014,PG,11,7,1,0.5,1.9,23.8,0.1,0.5,20,0,0.2,0,0.6,1.5,0.2,0,0.5,0,0,1.55
459,Shane EdwardsCLE,2013-2014,SF,2,6,1,0.5,1.5,33.3,0,0,0,0,0,0,1,0,0,0,0.5,0,0,-0.97
459,Slava KravtsovPHX,2013-2014,C,20,3,1,0.4,0.8,53.3,0,0,0,0.2,0.4,50,0.9,0.1,0,0.1,0.3,0,0,10.54
459,Maalik WaynsLAC,2013-2014,PG,2,4.5,1,0.5,1,50,0,0,0,0,0,0,1,1,1,0,0,0,0,19.3
463,Bernard JamesDAL,2013-2014,C,30,4.9,0.9,0.4,0.8,47.8,0,0,0,0.2,0.4,54.5,1.4,0.1,0.1,0.3,0.3,0,0,8.48
464,Julyan StoneTOR,2013-2014,G,21,5.7,0.9,0.3,0.8,41.2,0.1,0.4,25,0.1,0.1,66.7,1,0.6,0.1,0,0.2,0,0,6.62
465,Joel AnthonyBOS/MIA,2013-2014,C,33,5.6,0.8,0.4,1,37.5,0,0,0,0.1,0.2,50,1.2,0.1,0.1,0.4,0.1,0,0,8.14
466,Ognjen KuzmicGS,2013-2014,C,21,4.4,0.7,0.2,0.6,38.5,0,0,0,0.2,0.5,45.5,1,0.1,0.1,0.2,0.5,0,0,3.43
467,Arinze OnuakuNO/CLE,2013-2014,PF,5,6,0.6,0.2,1,20,0,0,0,0.2,0.4,50,1.6,0.6,0,0,0.2,0,0,3.81
468,Earl WatsonPOR,2013-2014,PG,24,6.7,0.5,0.1,0.5,27.3,0.1,0.3,28.6,0.2,0.2,100,0.6,1.2,0.2,0,0.7,0,0,2.1
468,Andris BiedrinsUTAH,2013-2014,C,6,7.5,0.5,0.2,0.2,100,0,0,0,0.2,1,16.7,2.8,0,0,0,0.3,0,0,2.39
468,Scotty HopsonCLE,2013-2014,G,2,3.5,0.5,0,2,0,0,1,0,0.5,1,50,0,0.5,0.5,0,0,0,0,-6.53
471,Hamady NdiayeSAC,2013-2014,C,14,5.3,0.4,0.2,0.6,33.3,0,0,0,0,0.1,0,1.3,0.2,0,0.3,0.2,0,0,2.96
472,Mustafa ShakurOKC,2013-2014,PG,3,3.7,0.3,0,1,0,0,0.3,0,0.3,0.7,50,0,1.3,0,0,0.7,0,0,-8.78
473,Ronnie BrewerCHI/HOU,2013-2014,SF,24,6.7,0.3,0.1,0.6,20,0,0.3,12.5,0,0.1,0,0.6,0.4,0.3,0,0.1,0,0,3.43
474,Erik Jay MurphyCHI/UTAH,2013-2014,PF,24,2.6,0.3,0.1,0.5,23.1,0,0.1,0,0,0,0,0.3,0.1,0,0.2,0.1,0,0,0.19
